"time","GIMV","GIMV( volume )"
"2018-09-05 02:00","48.6","15827"
"2018-09-06 02:00","48.5","13947"
"2018-09-07 02:00","48.55","9427"
"2018-09-10 02:00","48.1","8400"
"2018-09-11 02:00","48.05","15599"
"2018-09-12 02:00","48","16840"
"2018-09-13 02:00","48.25","6638"
"2018-09-14 02:00","47.8","14684"
"2018-09-17 02:00","48.1","9368"
"2018-09-18 02:00","47.8","18018"
"2018-09-19 02:00","47.7","14306"
"2018-09-20 02:00","48.55","10984"
"2018-09-21 02:00","48.3","12046"
"2018-09-24 02:00","48.1","10223"
"2018-09-25 02:00","47.75","7760"
"2018-09-26 02:00","47.5","17176"
"2018-09-27 02:00","47.5","23097"
"2018-09-28 02:00","47.05","17579"
"2018-10-01 02:00","47.05","11983"
"2018-10-02 02:00","47","10857"
"2018-10-03 02:00","47.2","9140"
"2018-10-04 02:00","46.6","11220"
"2018-10-05 02:00","46.7","10311"
"2018-10-08 02:00","46.2","13275"
"2018-10-09 02:00","46.4","30980"
"2018-10-10 02:00","45.7","13685"
"2018-10-11 02:00","45.65","54471"
"2018-10-12 02:00","46.25","21362"
"2018-10-15 02:00","46.45","19008"
"2018-10-16 02:00","47","17938"
"2018-10-17 02:00","46.95","18899"
"2018-10-18 02:00","47.05","11419"
"2018-10-19 02:00","46.3","16503"
"2018-10-22 02:00","46.55","10174"
"2018-10-23 02:00","46.1","23428"
"2018-10-24 02:00","46.15","16817"
"2018-10-25 02:00","46.2","28276"
"2018-10-26 02:00","46.05","14553"
"2018-10-29 01:00","46.5","11580"
"2018-10-30 01:00","46.8","10025"
"2018-10-31 01:00","47.15","12179"
"2018-11-01 01:00","47.4","5709"
"2018-11-02 01:00","46.9","26002"
"2018-11-05 01:00","47.35","14166"
"2018-11-06 01:00","47.5","9387"
"2018-11-07 01:00","47.9","11947"
"2018-11-08 01:00","48.45","24848"
"2018-11-09 01:00","48.4","17985"
"2018-11-12 01:00","47.65","8822"
"2018-11-13 01:00","48.1","9349"
"2018-11-14 01:00","47.9","10356"
"2018-11-15 01:00","47.25","11902"
"2018-11-16 01:00","47.15","11049"
"2018-11-19 01:00","46.9","9226"
"2018-11-20 01:00","46.85","12478"
"2018-11-21 01:00","46.7","12158"
"2018-11-22 01:00","47","12585"
"2018-11-23 01:00","46.85","9598"
"2018-11-26 01:00","47.95","19890"
"2018-11-27 01:00","47.85","11547"
"2018-11-28 01:00","47.65","15267"
"2018-11-29 01:00","48","14329"
"2018-11-30 01:00","47.8","20740"
"2018-12-03 01:00","47.75","14527"
"2018-12-04 01:00","47.65","10117"
"2018-12-05 01:00","47.45","14246"
"2018-12-06 01:00","46.85","22290"
"2018-12-07 01:00","47.05","22424"
"2018-12-10 01:00","46.25","18937"
"2018-12-11 01:00","46.55","13879"
"2018-12-12 01:00","47.45","12084"
"2018-12-13 01:00","47.25","17195"
"2018-12-14 01:00","47.25","14685"
"2018-12-17 01:00","46.7","12046"
"2018-12-18 01:00","46.65","14507"
"2018-12-19 01:00","46.3","12149"
"2018-12-20 01:00","45.75","18310"
"2018-12-21 01:00","46.05","18395"
"2018-12-24 01:00","45.95","2602"
"2018-12-27 01:00","45.75","14665"
"2018-12-28 01:00","46.05","19051"
"2018-12-31 01:00","46.9","4395"
"2019-01-02 01:00","46.7","10674"
"2019-01-03 01:00","46.15","11357"
"2019-01-04 01:00","46.3","8198"
"2019-01-07 01:00","46.3","10926"
"2019-01-08 01:00","46.35","62900"
"2019-01-09 01:00","47.5","43276"
"2019-01-10 01:00","47.6","9830"
"2019-01-11 01:00","47.65","8188"
"2019-01-14 01:00","47.15","9881"
"2019-01-15 01:00","47.25","9623"
"2019-01-16 01:00","47.85","9247"
"2019-01-17 01:00","47.95","10010"
"2019-01-18 01:00","47.85","18073"
"2019-01-21 01:00","48.2","8416"
"2019-01-22 01:00","48.35","9123"
"2019-01-23 01:00","48.2","16802"
"2019-01-24 01:00","49","18784"
"2019-01-25 01:00","49.45","14670"
"2019-01-28 01:00","49.2","10611"
"2019-01-29 01:00","49.35","16062"
"2019-01-30 01:00","49.4","14781"
"2019-01-31 01:00","50","21663"
"2019-02-01 01:00","49.95","10979"
"2019-02-04 01:00","49.55","15008"
"2019-02-05 01:00","49.65","18601"
"2019-02-06 01:00","49.55","10426"
"2019-02-07 01:00","50.2","23386"
"2019-02-08 01:00","49.65","14089"
"2019-02-11 01:00","49.8","10269"
"2019-02-12 01:00","49.9","10098"
"2019-02-13 01:00","49.95","12461"
"2019-02-14 01:00","50.2","9196"
"2019-02-15 01:00","50.1","8155"
"2019-02-18 01:00","50.2","7377"
"2019-02-19 01:00","49.6","16883"
"2019-02-20 01:00","49.9","9136"
"2019-02-21 01:00","49.95","7026"
"2019-02-22 01:00","50","9691"
"2019-02-25 01:00","50.1","11406"
"2019-02-26 01:00","50.2","5944"
"2019-02-27 01:00","50.3","8409"
"2019-02-28 01:00","50.3","14911"
"2019-03-01 01:00","50.2","12015"
"2019-03-04 01:00","50.1","8691"
"2019-03-05 01:00","50.1","12696"
"2019-03-06 01:00","50.1","9511"
"2019-03-07 01:00","50.1","18291"
"2019-03-08 01:00","49.4","18040"
"2019-03-11 01:00","49.7","13808"
"2019-03-12 01:00","50.3","8978"
"2019-03-13 01:00","51.3","19191"
"2019-03-14 01:00","51.4","7943"
"2019-03-15 01:00","51.1","25523"
"2019-03-18 01:00","51.3","23264"
"2019-03-19 01:00","51.9","26919"
"2019-03-20 01:00","51.7","9639"
"2019-03-21 01:00","51.5","8960"
"2019-03-22 01:00","50.6","13428"
"2019-03-25 01:00","50.1","31623"
"2019-03-26 01:00","50","17324"
"2019-03-27 01:00","50","16457"
"2019-03-28 01:00","50","20910"
"2019-03-29 01:00","50","19767"
"2019-04-01 02:00","50.7","22477"
"2019-04-02 02:00","51.2","9226"
"2019-04-03 02:00","51.7","7040"
"2019-04-04 02:00","51.6","5572"
"2019-04-05 02:00","51.5","9757"
"2019-04-08 02:00","51","15620"
"2019-04-09 02:00","51.1","11279"
"2019-04-10 02:00","51.5","15882"
"2019-04-11 02:00","51.4","14066"
"2019-04-12 02:00","51.9","11883"
"2019-04-15 02:00","52.7","25610"
"2019-04-16 02:00","52.9","21431"
"2019-04-17 02:00","53","13452"
"2019-04-18 02:00","53","15960"
"2019-04-23 02:00","52.7","11509"
"2019-04-24 02:00","52.9","13371"
"2019-04-25 02:00","52.7","12215"
"2019-04-26 02:00","52.8","7973"
"2019-04-29 02:00","53.2","14675"
"2019-04-30 02:00","53.6","12594"
"2019-05-02 02:00","53.6","9249"
"2019-05-03 02:00","53.4","8596"
"2019-05-06 02:00","53.3","18262"
"2019-05-07 02:00","53.4","10713"
"2019-05-08 02:00","53","11307"
"2019-05-09 02:00","52.5","12997"
"2019-05-10 02:00","52.4","6537"
"2019-05-13 02:00","51.6","15497"
"2019-05-14 02:00","52","9313"
"2019-05-15 02:00","52","14859"
"2019-05-16 02:00","52.3","10649"
"2019-05-17 02:00","52.8","13079"
"2019-05-20 02:00","52.9","13018"
"2019-05-21 02:00","53","13443"
"2019-05-22 02:00","53.4","9214"
"2019-05-23 02:00","53.1","8536"
"2019-05-24 02:00","52.9","9249"
"2019-05-27 02:00","53.2","7656"
"2019-05-28 02:00","53.7","22402"
"2019-05-29 02:00","53.6","17946"
"2019-05-30 02:00","53.8","6548"
"2019-05-31 02:00","53.7","7877"
"2019-06-03 02:00","53.2","6458"
"2019-06-04 02:00","53.1","12853"
"2019-06-05 02:00","53.1","15647"
"2019-06-06 02:00","53.2","22933"
"2019-06-07 02:00","53.6","16307"
"2019-06-10 02:00","54.9","22922"
"2019-06-11 02:00","55.4","38477"
"2019-06-12 02:00","55.2","15200"
"2019-06-13 02:00","55.2","15301"
"2019-06-14 02:00","55.2","15646"
"2019-06-17 02:00","55.3","16207"
"2019-06-18 02:00","55.3","20162"
"2019-06-19 02:00","55.8","20230"
"2019-06-20 02:00","56.1","21365"
"2019-06-21 02:00","56.3","24814"
"2019-06-24 02:00","55.9","19320"
"2019-06-25 02:00","55.6","16767"
"2019-06-26 02:00","55.3","11816"
"2019-06-27 02:00","55.4","14209"
"2019-06-28 02:00","55.5","16312"
"2019-07-01 02:00","54.1","16797"
"2019-07-02 02:00","54.4","22055"
"2019-07-03 02:00","55.3","22867"
"2019-07-04 02:00","55.2","16601"
"2019-07-05 02:00","55.1","12288"
"2019-07-08 02:00","54.8","11827"
"2019-07-09 02:00","53.5","26806"
"2019-07-10 02:00","53.7","11446"
"2019-07-11 02:00","53.8","6734"
"2019-07-12 02:00","54","8188"
"2019-07-15 02:00","54.1","10484"
"2019-07-16 02:00","54.3","10921"
"2019-07-17 02:00","53.9","12305"
"2019-07-18 02:00","53.6","8547"
"2019-07-19 02:00","54","11687"
"2019-07-22 02:00","53.9","8633"
"2019-07-23 02:00","54.2","19609"
"2019-07-24 02:00","54.1","10470"
"2019-07-25 02:00","54.1","9238"
"2019-07-26 02:00","53.7","8658"
"2019-07-29 02:00","53.8","5721"
"2019-07-30 02:00","53.3","15191"
"2019-07-31 02:00","53.1","7634"
"2019-08-01 02:00","53.1","5957"
"2019-08-02 02:00","52.7","11980"
"2019-08-05 02:00","52","13064"
"2019-08-06 02:00","51.9","11088"
"2019-08-07 02:00","52","10213"
"2019-08-08 02:00","52.7","12571"
"2019-08-09 02:00","52.3","5530"
"2019-08-12 02:00","52.4","12226"
"2019-08-13 02:00","52.7","17120"
"2019-08-14 02:00","52.7","22913"
"2019-08-15 02:00","52.8","9502"
"2019-08-16 02:00","53","10640"
"2019-08-19 02:00","53.4","13180"
"2019-08-20 02:00","53.4","10844"
"2019-08-21 02:00","53.8","15064"
"2019-08-22 02:00","53.7","6219"
"2019-08-23 02:00","53.7","8787"
"2019-08-26 02:00","53.8","9063"
"2019-08-27 02:00","54","8153"
"2019-08-28 02:00","54","7493"
"2019-08-29 02:00","54","7764"
"2019-08-30 02:00","54.1","15452"
"2019-09-02 02:00","54.2","7090"
"2019-09-03 02:00","54.1","5222"
"2019-09-04 02:00","54","7952"
"2019-09-05 02:00","54.1","7378"
"2019-09-06 02:00","53.7","7547"
"2019-09-09 02:00","54.3","12345"
"2019-09-10 02:00","54.4","13157"
"2019-09-11 02:00","54.4","8600"
"2019-09-12 02:00","54.2","7580"
"2019-09-13 02:00","54.5","8415"
"2019-09-16 02:00","54.1","7448"
"2019-09-17 02:00","54.2","6651"
"2019-09-18 02:00","54.3","5889"
"2019-09-19 02:00","55.1","12948"
"2019-09-20 02:00","55.5","17457"
"2019-09-23 02:00","55.2","6204"
"2019-09-24 02:00","55.9","10851"
"2019-09-25 02:00","55.7","12578"
"2019-09-26 02:00","54.8","9342"
"2019-09-27 02:00","55.3","14698"
"2019-09-30 02:00","55.4","16775"
"2019-10-01 02:00","55.6","10425"
"2019-10-02 02:00","54.9","7240"
"2019-10-03 02:00","54.4","14283"
"2019-10-04 02:00","54.7","10364"
"2019-10-07 02:00","54.8","8139"
"2019-10-08 02:00","54","10435"
"2019-10-09 02:00","53.8","6714"
"2019-10-10 02:00","53.3","11288"
"2019-10-11 02:00","53.7","24571"
"2019-10-14 02:00","54.5","20417"
"2019-10-15 02:00","54.3","12790"
"2019-10-16 02:00","53.9","9196"
"2019-10-17 02:00","53.4","7007"
"2019-10-18 02:00","53.6","13030"
"2019-10-21 02:00","53.7","11366"
"2019-10-22 02:00","53.7","6897"
"2019-10-23 02:00","53.3","9923"
"2019-10-24 02:00","53.6","12679"
"2019-10-25 02:00","53.3","10716"
"2019-10-28 01:00","53","16380"
"2019-10-29 01:00","53.6","8464"
"2019-10-30 01:00","54","7949"
"2019-10-31 01:00","53.8","7847"
"2019-11-01 01:00","54.2","5492"
"2019-11-04 01:00","54.9","11638"
"2019-11-05 01:00","54.8","5113"
"2019-11-06 01:00","53.9","16066"
"2019-11-07 01:00","54.8","6450"
"2019-11-08 01:00","55.4","9724"
"2019-11-11 01:00","55.2","6147"
"2019-11-12 01:00","55.8","13509"
"2019-11-13 01:00","56","15706"
"2019-11-14 01:00","56","6483"
"2019-11-15 01:00","56.8","18114"
"2019-11-18 01:00","55.9","10100"
"2019-11-19 01:00","55.3","14015"
"2019-11-20 01:00","55","23841"
"2019-11-21 01:00","55","37423"
"2019-11-22 01:00","55.1","10599"
"2019-11-25 01:00","55.2","13717"
"2019-11-26 01:00","55.5","30968"
"2019-11-27 01:00","55.5","9880"
"2019-11-28 01:00","55.8","48971"
"2019-11-29 01:00","55.4","26575"
"2019-12-02 01:00","55","13258"
"2019-12-03 01:00","54.3","20505"
"2019-12-04 01:00","55.1","33043"
"2019-12-05 01:00","55.3","15861"
"2019-12-06 01:00","55.4","18791"
"2019-12-09 01:00","55.5","23841"
"2019-12-10 01:00","55.5","19512"
"2019-12-11 01:00","55.2","13062"
"2019-12-12 01:00","55","10715"
"2019-12-13 01:00","55","12471"
"2019-12-16 01:00","54.8","35499"
"2019-12-17 01:00","54.8","31053"
"2019-12-18 01:00","54.9","7601"
"2019-12-19 01:00","54.8","5811"
"2019-12-20 01:00","55","31814"
"2019-12-23 01:00","54.9","7692"
"2019-12-24 01:00","54.9","2177"
"2019-12-27 01:00","54.9","12206"
"2019-12-30 01:00","55","12160"
"2019-12-31 01:00","54.8","2467"
"2020-01-02 01:00","54.6","12049"
"2020-01-03 01:00","55","8344"
"2020-01-06 01:00","55","11173"
"2020-01-07 01:00","55","9963"
"2020-01-08 01:00","54.9","9373"
"2020-01-09 01:00","54.9","10708"
"2020-01-10 01:00","54.9","10765"
"2020-01-13 01:00","55.3","40869"
"2020-01-14 01:00","55.1","13288"
"2020-01-15 01:00","55.7","27622"
"2020-01-16 01:00","55.9","10118"
"2020-01-17 01:00","56","9758"
"2020-01-20 01:00","56.4","7195"
"2020-01-21 01:00","56.4","8184"
"2020-01-22 01:00","56.3","12703"
"2020-01-23 01:00","56.6","12638"
"2020-01-24 01:00","56.5","11471"
"2020-01-27 01:00","55.7","11692"
"2020-01-28 01:00","55.9","11588"
"2020-01-29 01:00","56.1","8409"
"2020-01-30 01:00","55.9","11921"
"2020-01-31 01:00","55.6","10156"
"2020-02-03 01:00","55.8","13367"
"2020-02-04 01:00","56.5","9615"
"2020-02-05 01:00","56.8","13640"
"2020-02-06 01:00","56.3","9331"
"2020-02-07 01:00","57.1","12448"
"2020-02-10 01:00","56.8","8269"
"2020-02-11 01:00","57","8381"
"2020-02-12 01:00","57.6","8421"
"2020-02-13 01:00","57.5","15215"
"2020-02-14 01:00","57.7","10187"
"2020-02-17 01:00","58.8","17219"
"2020-02-18 01:00","58.6","7197"
"2020-02-19 01:00","58.6","10138"
"2020-02-20 01:00","59.1","22357"
"2020-02-21 01:00","59.2","15570"
"2020-02-24 01:00","56.4","34333"
"2020-02-25 01:00","54.9","33769"
"2020-02-26 01:00","55.3","46832"
"2020-02-27 01:00","54.2","47517"
"2020-02-28 01:00","52.1","59933"
"2020-03-02 01:00","53.3","42682"
"2020-03-03 01:00","54.1","39325"
"2020-03-04 01:00","54.4","20214"
"2020-03-05 01:00","53.7","21146"
"2020-03-06 01:00","52.9","18862"
"2020-03-09 01:00","50.9","50917"
"2020-03-10 01:00","50.2","50010"
"2020-03-11 01:00","50.2","48480"
"2020-03-12 01:00","47","132831"
"2020-03-13 01:00","48.95","86869"
"2020-03-16 01:00","43.2","96098"
"2020-03-17 01:00","43","37315"
"2020-03-18 01:00","41.65","28210"
"2020-03-19 01:00","42.25","30391"
"2020-03-20 01:00","47.85","42853"
"2020-03-23 01:00","45.05","24952"
"2020-03-24 01:00","47.25","23497"
"2020-03-25 01:00","45.8","40555"
"2020-03-26 01:00","47.25","11803"
"2020-03-27 01:00","47.5","18109"
"2020-03-30 02:00","46.9","13856"
"2020-03-31 02:00","47.55","17194"
"2020-04-01 02:00","47.65","11472"
"2020-04-02 02:00","47.5","7979"
"2020-04-03 02:00","47.1","6263"
"2020-04-06 02:00","48","13704"
"2020-04-07 02:00","48.9","16521"
"2020-04-08 02:00","48.4","18671"
"2020-04-09 02:00","49.4","10406"
"2020-04-14 02:00","49.35","17950"
"2020-04-15 02:00","48.95","11702"
"2020-04-16 02:00","48.7","8387"
"2020-04-17 02:00","49.55","14620"
"2020-04-20 02:00","50","9448"
"2020-04-21 02:00","50","9996"
"2020-04-22 02:00","50.5","6480"
"2020-04-23 02:00","51","11495"
"2020-04-24 02:00","50","6915"
"2020-04-27 02:00","49.85","10590"
"2020-04-28 02:00","50.8","6085"
"2020-04-29 02:00","50.7","9142"
"2020-04-30 02:00","50.1","10142"
"2020-05-04 02:00","49.5","22681"
"2020-05-05 02:00","49.65","4252"
"2020-05-06 02:00","49.5","3193"
"2020-05-07 02:00","50.5","7163"
"2020-05-08 02:00","50.4","4085"
"2020-05-11 02:00","51","5523"
"2020-05-12 02:00","51","5193"
"2020-05-13 02:00","50.7","6748"
"2020-05-14 02:00","49.55","7889"
"2020-05-15 02:00","49.75","7947"
"2020-05-18 02:00","50.7","3265"
"2020-05-19 02:00","50.2","5193"
"2020-05-20 02:00","50.1","6415"
"2020-05-21 02:00","49.9","7946"
"2020-05-22 02:00","50.5","11482"
"2020-05-25 02:00","50.6","7551"
"2020-05-26 02:00","50.9","6544"
"2020-05-27 02:00","50.7","19547"
"2020-05-28 02:00","52.4","10839"
"2020-05-29 02:00","54","28235"
"2020-06-01 02:00","52.4","6613"
"2020-06-02 02:00","53.7","8264"
"2020-06-03 02:00","52.6","16032"
"2020-06-04 02:00","53.2","9355"
"2020-06-05 02:00","52.4","28864"
"2020-06-08 02:00","53.1","8205"
"2020-06-09 02:00","51.8","11738"
"2020-06-10 02:00","51.7","11413"
"2020-06-11 02:00","51.6","18036"
"2020-06-12 02:00","51.2","13301"
"2020-06-15 02:00","52.1","9344"
"2020-06-16 02:00","52.9","5718"
"2020-06-17 02:00","52.9","8745"
"2020-06-18 02:00","52.4","8114"
"2020-06-19 02:00","52.1","11868"
